date,value
2018-05-26,0.07358919077758759
2018-05-28,0.07358919077758759
2018-05-29,0.07284439328159915
2018-05-30,0.07159811521593784
2018-05-31,0.07294729962089307
2018-06-01,0.07203280772431347
2018-06-04,0.07241437353370597
2018-06-05,0.07347455291315513
2018-06-06,0.07352723327338159
2018-06-07,0.07321149002039214
2018-06-08,0.07251424554776195
2018-06-11,0.0722374721555617
2018-06-12,0.07321234028976009
2018-06-13,0.0724016307315463
2018-06-14,0.07195723429817245
2018-06-15,0.071296239744896
2018-06-19,0.06843085634947677
2018-06-20,0.0692820549465709
2018-06-21,0.06835166829451375
2018-06-22,0.0689893909559602
2018-06-25,0.06841311336625895
2018-06-26,0.06830952368362474
2018-06-27,0.06709846729473475
2018-06-28,0.06633629744540173
2018-06-29,0.06833735553134469
2018-07-02,0.06704044825991273
2018-07-03,0.06702803500950918
2018-07-04,0.06600168370657616
2018-07-05,0.06506754904733421
2018-07-06,0.06534107048901755
2018-07-09,0.06710590199034584
2018-07-10,0.06741946084460951
2018-07-11,0.06647822827933547
2018-07-12,0.06806882690878693
2018-07-13,0.06855828550418402
2018-07-16,0.06840898868047543
2018-07-17,0.06809974137079912
2018-07-18,0.06761256213930111
2018-07-19,0.0672183925025511
2018-07-20,0.06800850612661921
2018-07-23,0.06822867396994421
2018-07-24,0.0691687376864597
2018-07-25,0.06915150112045565
2018-07-26,0.06825980010552743
2018-07-27,0.06795780747641571
2018-07-30,0.06729825353652077
2018-07-31,0.06717904742200588
2018-08-01,0.06602049705774131
2018-08-02,0.06458157721122608
2018-08-03,0.06335754074075604
2018-08-06,0.06237794036880756
2018-08-07,0.06409677162068601
2018-08-08,0.06300405420557813
2018-08-09,0.06475106796148068
2018-08-10,0.06509838193231748
2018-08-13,0.06516812138014076
2018-08-14,0.06475887907716148
2018-08-15,0.06326308191727427
2018-08-16,0.06280715751748653
2018-08-17,0.061924217504398894
2018-08-20,0.06242326896603082
2018-08-21,0.06357221417265459
2018-08-22,0.06311259911188549
2018-08-23,0.06339846605623972
2018-08-24,0.06332885306329042
2018-08-27,0.06494716263907056
2018-08-28,0.06491655967139776
2018-08-29,0.06455324155713972
2018-08-30,0.06383084991422498
2018-08-31,0.06323098214710177
2018-09-03,0.06318997142794548
2018-09-04,0.06385827885500336
2018-09-05,0.06273790971004363
2018-09-06,0.062188123853619444
2018-09-07,0.06236737181229575
2018-09-10,0.06137254291103716
2018-09-11,0.06145709220294091
2018-09-12,0.06098461894629314
2018-09-13,0.061448561165278255
2018-09-14,0.06119388505696777
2018-09-17,0.06044025038840796
2018-09-18,0.06151052288990523
2018-09-19,0.062410484844879786
2018-09-20,0.06231365865133681
2018-09-21,0.06372806104929557
2018-09-25,0.0633484642856192
2018-09-26,0.06397198404172055
2018-09-27,0.06355529222643608
2018-09-28,0.06398263071146207
2018-10-08,0.06129458526084727
2018-10-09,0.06107808991423481
2018-10-10,0.0608103718707724
2018-10-11,0.05788203019085092
2018-10-12,0.05928477229564037
2018-10-15,0.05849337588732856
2018-10-16,0.05772384118114811
2018-10-17,0.05814393048851942
2018-10-18,0.056904441637296285
2018-10-19,0.05850145596648806
2018-10-22,0.061006349917646516
2018-10-23,0.05955331243148327
2018-10-24,0.0593085246472143
2018-10-25,0.05910849194049103
2018-10-26,0.05859772191300871
2018-10-29,0.05713511834643943
2018-10-30,0.05755445394949085
2018-10-31,0.05850704244295364
2018-11-01,0.059017112888312594
2018-11-02,0.061097087337687886
2018-11-05,0.06069354860251535
2018-11-06,0.0604581368004239
2018-11-07,0.06020240393995359
2018-11-08,0.05986935768188066
2018-11-09,0.05935261504994102
2018-11-12,0.060255357971373796
2018-11-13,0.060924028814180665
2018-11-14,0.06037031511625957
2018-11-15,0.06101804409746039
2018-11-16,0.06112378852973071
2018-11-19,0.061463158724491235
2018-11-20,0.060138868782417663
2018-11-21,0.06035116567420257
2018-11-22,0.06017545242238003
2018-11-23,0.05880228757330289
2018-11-26,0.05870103298720092
2018-11-27,0.058761155981307794
2018-11-28,0.05949515962082933
2018-11-29,0.058749500811702514
2018-11-30,0.05935487990042312
2018-12-03,0.060922873630717696
2018-12-04,0.06101405968064204
2018-12-05,0.06079491355426653
2018-12-06,0.05946138755661152
2018-12-07,0.05928270997254029
2018-12-10,0.058656521952159306
2018-12-11,0.058998951413838166
2018-12-12,0.05913691678162646
2018-12-13,0.05999276155592353
2018-12-14,0.05889212641751523
2018-12-17,0.05863309150927056
2018-12-18,0.058161949009130576
2018-12-19,0.05739117560888551
2018-12-20,0.057200793987316895
2018-12-21,0.056602536253587965
2018-12-24,0.056983234990967
2018-12-25,0.056702149706033295
2018-12-26,0.05642477584805088
2018-12-27,0.05607257178011698
2018-12-28,0.05627336967855481
2019-01-02,0.055450022514939835
2019-01-03,0.05509199918197867
2019-01-04,0.056238123708918036
2019-01-07,0.05678144325726112
2019-01-08,0.05661459238140851
2019-01-09,0.05700207619653789
2019-01-10,0.05690357535291301
2019-01-11,0.057199107152525575
2019-01-14,0.0566931614629114
2019-01-15,0.05776353233425817
2019-01-16,0.057821573704379285
2019-01-17,0.057446526891451924
2019-01-18,0.05830755070627496
2019-01-21,0.05862198310465938
2019-01-22,0.05791611071870322
2019-01-23,0.057995907693658415
2019-01-24,0.058393459671197204
2019-01-25,0.058721137251273245
2019-01-28,0.058681199951287094
2019-01-29,0.05865084232555534
2019-01-30,0.05820184753450332
2019-01-31,0.05847965518354352
2019-02-01,0.059466071431545676
2019-02-11,0.06060649924915023
2019-02-12,0.060983171168865
2019-02-13,0.06190148187374218
2019-02-14,0.06206944928633588
2019-02-15,0.061072041742504565
2019-02-18,0.06296561232745462
2019-02-19,0.06277458201156592
2019-02-20,0.06287366531871258
2019-02-21,0.06274660084484104
2019-02-22,0.06405594293364973
2019-02-25,0.06707391958098234
2019-02-26,0.06632916375565513
2019-02-27,0.06600437815745798
2019-02-28,0.06613664370661129
2019-03-01,0.06726253739293846
2019-03-04,0.06819972223308839
2019-03-05,0.06887511963695585
2019-03-06,0.06931949928743557
2019-03-07,0.06874510740435218
2019-03-08,0.06664778264347597
2019-03-11,0.06839591061499913
2019-03-12,0.06919974956580054
2019-03-13,0.06829464772868425
2019-03-14,0.06765024343385831
2019-03-15,0.06855564374419923
2019-03-18,0.0704472943271887
2019-03-19,0.07025316792020145
2019-03-20,0.0700531499420958
2019-03-21,0.0702162989357865
2019-03-22,0.07027090209102205
2019-03-25,0.06910089158075251
2019-03-26,0.06804459162683531
2019-03-27,0.06883123686498484
2019-03-28,0.06858271771699997
2019-03-29,0.07082904282414518
2019-04-01,0.07273247720290973
2019-04-02,0.07261288749061721
2019-04-03,0.07328087352519377
2019-04-04,0.07382209009764443
2019-04-08,0.07351603123307165
2019-04-09,0.07390881387611838
2019-04-10,0.074034699494294
2019-04-11,0.07242269240578841
2019-04-12,0.07230741861486469
2019-04-15,0.07193797861280964
2019-04-16,0.07346396003507115
2019-04-17,0.07372006403535009
2019-04-18,0.07349657600847508
2019-04-19,0.07411139147236204
2019-04-22,0.07290191144157192
2019-04-23,0.07261597914118434
2019-04-24,0.07297960915561556
2019-04-25,0.07142079939113584
2019-04-26,0.07084769346795726
2019-04-29,0.07076733528121493
2019-04-30,0.07095799373906642
2019-05-06,0.06691428960092083
2019-05-07,0.06766712943598004
2019-05-08,0.06689596948026143
2019-05-09,0.06577330329405005
2019-05-10,0.06803524239847161
2019-05-13,0.06723154005848957
2019-05-14,0.06679635383240999
2019-05-15,0.06836226245678524
2019-05-16,0.06862702350481796
2019-05-17,0.06691872191350975
2019-05-20,0.06629616524223439
2019-05-21,0.06717485450371705
2019-05-22,0.06698980623830654
2019-05-23,0.06570264620806801
2019-05-24,0.06566234801807799
2019-05-27,0.06666988566104733
2019-05-28,0.06717244650259643
2019-05-29,0.0670409580506019
2019-05-30,0.06667423990137214
2019-05-31,0.06659077597272912
2019-06-03,0.06632481817221442
2019-06-04,0.06559109311563509
2019-06-05,0.065471330430174
2019-06-06,0.0646902812106021
2019-06-10,0.06546768525087199
2019-06-11,0.0674358802609873
2019-06-12,0.06689979541946821
2019-06-13,0.06691029541896502
2019-06-14,0.06629614876487998
2019-06-17,0.06612259985442628
2019-06-18,0.06632683701641663
2019-06-19,0.06726340504383006
2019-06-20,0.06890955857372978
2019-06-21,0.06921638693938283
2019-06-24,0.06935044089647006
2019-06-25,0.06879095492181785
2019-06-26,0.06891831421403127
2019-06-27,0.06975635208103066
2019-06-28,0.06953497183144365
2019-07-01,0.07144433872215444
2019-07-02,0.0712135350288677
2019-07-03,0.07040669567812206
2019-07-04,0.06998081275661099
2019-07-05,0.07048014693957114
2019-07-08,0.06894117454213572
2019-07-09,0.068928199730109
2019-07-10,0.06886668174028933
2019-07-11,0.06883638155413088
2019-07-12,0.06921802247732928
2019-07-15,0.06964182353722224
2019-07-16,0.0693553749352982
2019-07-17,0.0693239060447126
2019-07-18,0.06856105072355582
2019-07-19,0.06910104786138688
2019-07-22,0.0688672208623356
2019-07-23,0.06918420973345657
2019-07-24,0.06976785002282603
2019-07-25,0.07024610899835443
2019-07-26,0.07037942298534919
2019-07-29,0.07036251589069574
2019-07-30,0.0705831240863632
2019-07-31,0.07008672533898386
2019-08-01,0.06960209323006877
2019-08-02,0.06874552900269752
2019-08-05,0.0676136160346563
2019-08-06,0.06703908630152156
2019-08-07,0.06679626968651116
2019-08-08,0.0676943845979653
2019-08-09,0.06703797477942532
2019-08-12,0.06822781075729997
2019-08-13,0.06772378047226434
2019-08-14,0.06815455756105489
2019-08-15,0.06845849939179184
2019-08-16,0.06878426933520254
2019-08-19,0.07035256634529777
2019-08-20,0.07031740558928452
2019-08-21,0.07035216962907766
2019-08-22,0.07055151378412461
2019-08-23,0.0709610978524343
2019-08-26,0.07023637842695098
2019-08-27,0.07118326206342082
2019-08-28,0.07098185975396354
2019-08-29,0.0709991791590765
2019-08-30,0.07104493287821734
2019-09-02,0.07223750476860775
2019-09-03,0.07240104900475447
2019-09-04,0.07276170405858202
2019-09-05,0.07326287825870173
2019-09-06,0.07351499588739398
2019-09-09,0.07430415210250638
2019-09-10,0.07403092066471058
2019-09-11,0.07330206623575798
2019-09-12,0.07383275605385353
2019-09-16,0.0737526324568891
2019-09-17,0.07265281076578095
2019-09-18,0.0730573982231677
2019-09-19,0.0734990940512344
2019-09-20,0.07370342389963859
2019-09-23,0.07303899008254462
2019-09-24,0.07343746861430292
2019-09-25,0.07269470319335125
2019-09-26,0.07169265749953457
2019-09-27,0.07203505924056876
2019-09-30,0.07133599316709825
2019-10-08,0.07145823706718066
2019-10-09,0.07160228537716427
2019-10-10,0.07249654340496504
2019-10-11,0.07286481329402256
2019-10-14,0.07353436557132145
2019-10-15,0.07309367719618069
2019-10-16,0.07289913006136114
2019-10-17,0.0729360198044652
2019-10-18,0.07212677059652914
2019-10-21,0.07209076842761594
2019-10-22,0.07262693111643997
2019-10-23,0.07203251925720691
2019-10-24,0.07191596910924189
2019-10-25,0.0725398640012772
2019-10-28,0.07342412286701537
2019-10-29,0.0731252882480011
