date,value
2008-01-02,0.02713205918580036
2008-01-03,0.035061526233446154
2008-01-04,0.028906345928694285
2008-01-07,0.03256852316966313
2008-01-08,0.03628026813791305
2008-01-09,0.027534820967725995
2008-01-10,0.034311482335712205
2008-01-11,0.030271698472191334
2008-01-14,0.028193756486986587
2008-01-15,0.02971527297474092
2008-01-16,0.03258183886907471
2008-01-17,0.03554906443201334
2008-01-18,0.025249087512277543
2008-01-21,0.027520192309050003
2008-01-22,0.032699628432635866
2008-01-23,0.03143019281234527
2008-01-24,0.03209892752397372
2008-01-25,0.02794417989519923
2008-01-28,0.02494534413705407
2008-01-29,0.017694859548431426
2008-01-30,0.019520644829651067
2008-01-31,0.015971435270066014
2008-02-01,0.020424986098636643
2008-02-04,0.02115014956850434
2008-02-05,0.017996154709039924
2008-02-13,0.012614892378794268
2008-02-14,0.012168396441516991
2008-02-15,0.014287703257265428
2008-02-18,0.01961780753007853
2008-02-19,0.021414166869182114
2008-02-20,0.023544734143135446
2008-02-21,0.02170504739431496
2008-02-22,0.023491376005539074
2008-02-25,0.020008960807418166
2008-02-26,0.01925618475289537
2008-02-27,0.017442048907053104
2008-02-28,0.016770511154056842
2008-02-29,0.016818931051422837
2008-03-03,0.026628163870506243
2008-03-04,0.0298193138317181
2008-03-05,0.02595741283753657
2008-03-06,0.02976108989779639
2008-03-07,0.019945152928630736
2008-03-10,0.021476602975980426
2008-03-11,0.01725374191360154
2008-03-12,0.018932974730231585
2008-03-13,0.021380901069656434
2008-03-14,0.014010439481643181
2008-03-17,0.016941203154118217
2008-03-18,0.01970521981882572
2008-03-19,0.021492837632538765
2008-03-20,0.025199371636559477
2008-03-21,0.02228110389693735
2008-03-24,0.020263842093831263
2008-03-25,0.018074671038270172
2008-03-26,0.01591542149424567
2008-03-27,0.01847612835158626
2008-03-28,0.02140259174390592
2008-03-31,0.016120835512622923
2008-04-01,0.018741037346768234
2008-04-02,0.021296560410415024
2008-04-03,0.016935992271572407
2008-04-07,0.020349500668182696
2008-04-08,0.022063793092845948
2008-04-09,0.020606014799620195
2008-04-10,0.0160127282398522
2008-04-11,0.015002315490872269
2008-04-14,0.01725602837710381
2008-04-15,0.015411768962333651
2008-04-16,0.013683987395045283
2008-04-17,0.0154813281811725
2008-04-18,0.014644694604682096
2008-04-21,0.020444219681588556
2008-04-22,0.01662481567092708
2008-04-23,0.021812909652642827
2008-04-24,0.04604557492362461
2008-04-25,0.04257287852109642
2008-04-28,0.025542150816889802
2008-04-29,0.02276664920934742
2008-04-30,0.03524295758821777
2008-05-05,0.033236433548911835
2008-05-06,0.03261255347969931
2008-05-07,0.030209874758608927
2008-05-08,0.02462276332946374
2008-05-09,0.029281511898998126
2008-05-12,0.026959562969830014
2008-05-13,0.031615601889039883
2008-05-14,0.030527073817527606
2008-05-15,0.02873649407778065
2008-05-16,0.02261575896975299
2008-05-19,0.017162629259990795
2008-05-20,0.02319463654482034
2008-05-21,0.025399777908750965
2008-05-22,0.02364462242584961
2008-05-23,0.02059230760008216
2008-05-26,0.018246521804514037
2008-05-27,0.014487360304945927
2008-05-28,0.017745808279553327
2008-05-29,0.01747435341120201
2008-05-30,0.016441510447900792
2008-06-02,0.01623124516660633
2008-06-03,0.017882021978015035
2008-06-04,0.01574947861292552
2008-06-05,0.013701915239081229
2008-06-06,0.011937559120570693
2008-06-10,0.016891322741911817
2008-06-11,0.01572738847105601
2008-06-12,0.016426437760151385
2008-06-13,0.013775500902624633
2008-06-16,0.013771928157316603
2008-06-17,0.014865359638789476
2008-06-18,0.022270739253612767
2008-06-19,0.019245806799830897
2008-06-20,0.024325121630581616
2008-06-23,0.013822398357525106
2008-06-24,0.016190615820219037
2008-06-25,0.022058333902377172
2008-06-26,0.02270235390756649
2008-06-27,0.020873894497512327
2008-06-30,0.013086582090730395
2008-07-01,0.013604764837038048
2008-07-02,0.013643301864044617
2008-07-03,0.023122217675839326
2008-07-04,0.01945052863910936
2008-07-07,0.02601069500580661
2008-07-08,0.02734070876346891
2008-07-09,0.032909147103572865
2008-07-10,0.031304949019313175
2008-07-11,0.022520405232818008
2008-07-14,0.019026125455479347
2008-07-15,0.02455109029736996
2008-07-16,0.020992534757145753
2008-07-17,0.01766718904740516
2008-07-18,0.01934612399164562
2008-07-21,0.02261427181205791
2008-07-22,0.021178603755779752
2008-07-23,0.02094556219672469
2008-07-24,0.024154381768060677
2008-07-25,0.02148746493682473
2008-07-28,0.021345051792807622
2008-07-29,0.01996562465407855
2008-07-30,0.016968219089892857
2008-07-31,0.015650481605553625
2008-08-01,0.01692605586834239
2008-08-04,0.012822689745638756
2008-08-05,0.01487991162594764
2008-08-06,0.013968903385895603
2008-08-07,0.012841253057725635
2008-08-08,0.016298067433627893
2008-08-11,0.015667629454227
2008-08-12,0.012609620576897216
2008-08-13,0.01396940230681889
2008-08-14,0.01076732852741609
2008-08-15,0.01057462173720434
2008-08-18,0.01615107504192746
2008-08-19,0.012155346504957996
2008-08-20,0.023524895737225906
2008-08-21,0.02000587254204487
2008-08-22,0.014577394897963822
2008-08-25,0.01086158787673332
2008-08-26,0.01327160249464249
2008-08-27,0.012906211236763521
2008-08-28,0.011167133148896188
